,Mean C1,Mean C2,Mean C3,Mean C4
306,-1.2121241129493054e-08,-3.4433572563854153e-09,2.2124861111111117e-13,2.2131944444444455e-13
307,-1.621900723358334e-08,8.029562335952225e-09,2.2082361111111122e-13,2.2079305555555553e-13
308,5.9765619278445865e-09,2.6138423048827778e-08,2.1804166666666667e-13,2.1821805555555554e-13
309,1.0390632737229163e-08,2.744801194846389e-08,2.1541666666666667e-13,2.153861111111111e-13
310,-1.0125973885961111e-08,-8.259459299171252e-09,2.1807499999999998e-13,2.1825416666666668e-13
311,2.607645290699027e-09,1.097705749678611e-09,2.156819444444445e-13,2.1571527777777778e-13
312,9.542387089350003e-11,-3.1860314770658337e-10,2.221305555555556e-13,2.2228472222222223e-13
313,-8.826166511725415e-10,1.6393159815822218e-10,2.2015555555555555e-13,2.2022361111111118e-13
314,-7.12188807618167e-09,-2.1426840026165277e-08,2.2908888888888886e-13,2.2924166666666656e-13
315,-1.1041943502369443e-08,-4.1304219822161124e-10,2.282083333333333e-13,2.28275e-13
316,1.3151478242548609e-08,7.822399622919306e-09,2.387513888888889e-13,2.3893194444444446e-13
317,1.4608489304315272e-08,1.4991000693161112e-08,2.394041666666667e-13,2.39475e-13
318,1.1971715457216665e-08,-4.722110435386528e-09,2.515166666666666e-13,2.5174861111111116e-13
319,-7.983147623097224e-09,5.956014132407222e-09,2.5371111111111117e-13,2.5381944444444443e-13
320,-2.6339066519318057e-09,-5.674973169380694e-09,2.669930555555556e-13,2.6720555555555556e-13
321,-1.1481521132461114e-08,5.456563985151944e-09,2.710944444444445e-13,2.7120277777777774e-13
322,9.633059576556249e-09,1.2794985685393058e-09,2.8575416666666657e-13,2.859986111111111e-13
323,-3.242753372558194e-10,4.27774100946875e-09,2.917625000000001e-13,2.918944444444444e-13
324,-4.344296645006111e-09,2.6375663587329164e-09,3.0773472222222223e-13,3.0793472222222227e-13
325,-7.969239127543055e-09,-1.1119244853636112e-08,3.158499999999999e-13,3.1598472222222217e-13
326,-8.61680578819611e-09,-2.4796041456297213e-10,3.3340555555555547e-13,3.3360000000000006e-13
327,-9.30139351741764e-09,1.8225292891848615e-10,3.437249999999999e-13,3.438472222222221e-13
328,-9.735300515648056e-09,9.265198606937638e-09,3.629361111111111e-13,3.631166666666667e-13
329,4.634624253179859e-09,2.425792544261806e-09,3.7573888888888894e-13,3.758194444444444e-13
330,1.2311952664872218e-08,1.1357719756266664e-09,3.968666666666666e-13,3.9705138888888906e-13
331,4.601990847390833e-09,-3.0230668050234714e-09,4.123e-13,4.124722222222221e-13
332,-9.629495452734584e-09,-3.3583606656537497e-09,4.3574444444444444e-13,4.3596805555555557e-13
333,-8.879133629592637e-09,6.489881144147504e-09,4.540888888888887e-13,4.542222222222224e-13
334,5.014168758083889e-10,4.033237222959028e-09,4.802069444444444e-13,4.804138888888889e-13
335,1.1254429153168057e-09,-1.4578109522893055e-09,5.01851388888889e-13,5.019972222222221e-13
336,-3.2267469950254182e-09,-1.0492368258586113e-08,5.30852777777778e-13,5.311555555555554e-13
337,-1.7733169436370838e-09,-2.327210770291111e-09,5.562222222222222e-13,5.563847222222225e-13
338,6.529287317167501e-09,-2.1235465310001385e-09,5.88659722222222e-13,5.888597222222222e-13
339,1.1040306633898608e-09,1.5424430801548612e-09,6.180916666666666e-13,6.182986111111114e-13
340,6.162101228107776e-11,-2.7471507491166677e-09,6.546194444444444e-13,6.547736111111108e-13
341,-3.583830876821251e-09,-3.546780686031806e-09,6.887666666666669e-13,6.88876388888889e-13
342,1.218418956720278e-09,-2.079077520776945e-09,7.296652777777777e-13,7.298597222222221e-13
343,-4.577692921497223e-10,-3.830773028821388e-09,7.691680555555555e-13,7.692875e-13
344,2.0605131471541667e-09,-1.5672861391184716e-09,8.155722222222221e-13,8.158097222222224e-13
345,6.141277193195001e-09,3.0306748026625005e-09,8.60829166666667e-13,8.608805555555557e-13
346,2.4529480537138897e-09,2.5249974324920836e-09,9.13248611111111e-13,9.133430555555552e-13
347,-2.849590786772917e-09,5.438464092335419e-10,9.64261111111111e-13,9.643444444444444e-13
348,2.026757489011528e-09,-5.254390245431389e-10,1.0232750000000002e-12,1.0231736111111109e-12
349,2.4138000861902785e-10,-5.219278304340693e-09,1.0177083333333329e-12,1.0179138888888886e-12
350,-2.1842372587265282e-09,1.4569206996299994e-09,1.0773111111111107e-12,1.0776694444444442e-12
351,9.478554839734864e-09,-2.373854162522361e-07,5.039444444444443e-13,5.03523611111111e-13
352,-3.588008940472222e-07,1.5179539564386113e-07,7.756750000000003e-13,7.772291666666668e-13
353,-6.59685350511167e-08,3.0894376848063897e-07,5.010875000000002e-13,5.005805555555554e-13
354,6.278627514885835e-08,2.2296538043929173e-07,3.9501805555555553e-13,3.9520694444444447e-13
355,-3.758343983009167e-08,-7.977014273290001e-08,3.691333333333333e-13,3.691402777777779e-13
356,-1.5667676915695835e-09,3.4271568015216674e-08,2.883555555555553e-13,2.883263888888889e-13
357,3.132132578691806e-09,3.897985099849723e-08,2.8607638888888897e-13,2.8575972222222217e-13
358,-3.5044104666313895e-08,-6.275147143165278e-09,2.5333333333333323e-13,2.530861111111111e-13
359,-1.9066828499111106e-08,2.454134227165555e-09,2.4430555555555553e-13,2.4419305555555546e-13
360,3.2852674403576383e-08,-3.646943805969584e-08,2.385777777777777e-13,2.384236111111112e-13
361,1.3872680466280555e-08,-3.559586103486389e-08,2.2511527777777787e-13,2.2503888888888894e-13
362,-1.1732004145565279e-08,-2.9439516459440275e-08,2.318666666666667e-13,2.3180138888888883e-13
363,1.3577585113452778e-08,-1.3245868143137498e-08,2.1902222222222222e-13,2.189333333333333e-13
364,-4.799873468160139e-09,1.8756029545919447e-08,2.303805555555556e-13,2.303958333333332e-13
365,1.2161832029895837e-08,-4.365835936077083e-09,2.186763888888889e-13,2.1860972222222224e-13
366,-1.3549590965495833e-08,1.3291307936910418e-11,2.325152777777778e-13,2.3254305555555556e-13
367,1.0164366948847222e-08,-5.508367563502778e-09,2.237069444444444e-13,2.2363611111111117e-13
368,-1.1929856076498611e-08,1.613085800357083e-08,2.380361111111112e-13,2.38111111111111e-13
369,3.6212163278500013e-09,1.3596210886098618e-09,2.317138888888888e-13,2.3170694444444446e-13
370,1.6272503511191663e-08,1.652978015295694e-10,2.464194444444444e-13,2.4652916666666665e-13
371,9.603387683516113e-09,-1.0516212486634726e-08,2.4290138888888885e-13,2.428958333333333e-13
372,4.966516484767363e-09,6.413460147511946e-09,2.5751805555555556e-13,2.575944444444445e-13
373,-4.611719013704444e-09,1.2926846643286108e-08,2.569680555555556e-13,2.5697361111111107e-13
374,1.1649291464884725e-08,1.0383562665448606e-08,2.715958333333333e-13,2.7164166666666676e-13
375,-1.5947586665143056e-10,8.36145049023903e-10,2.7344166666666666e-13,2.734430555555556e-13
376,-8.60349542552375e-11,-2.943859476773333e-10,2.8857916666666666e-13,2.8865416666666674e-13
377,-1.118774230647639e-08,-8.39455581750514e-09,2.9304444444444445e-13,2.931124999999999e-13
378,5.143302247929025e-10,-2.6000742061151397e-09,3.0874861111111107e-13,3.088916666666666e-13
379,-7.343159740565276e-10,6.672441392933193e-09,3.1564027777777773e-13,3.157416666666667e-13
380,6.208653123356805e-09,9.380418460346253e-09,3.3243611111111107e-13,3.325569444444446e-13
381,1.0732622729905558e-08,-3.0844011346643057e-09,3.418069444444444e-13,3.419583333333333e-13
382,-1.4297338707725001e-09,8.673057053292918e-09,3.5981666666666674e-13,3.6000555555555553e-13
383,-1.2624085312277777e-08,2.8834018641698607e-09,3.718777777777777e-13,3.7202777777777777e-13
384,-2.694204601559723e-09,2.4565551836120827e-09,3.9142083333333347e-13,3.9163194444444446e-13
385,-1.4730670734341672e-09,3.090507732120555e-09,4.0617222222222234e-13,4.063305555555557e-13
386,2.5163713670645843e-09,1.5061079630540278e-09,4.276527777777777e-13,4.2781944444444455e-13
387,3.4820284189037506e-09,-1.2182300744052779e-09,4.453805555555556e-13,4.4545694444444453e-13
388,6.275278062420416e-09,9.511720826806113e-11,4.691416666666669e-13,4.692638888888889e-13
389,-7.175942306905834e-09,2.481224028357361e-09,4.900833333333333e-13,4.901791666666666e-13
390,-6.222213861651668e-09,-8.4715725818975e-10,5.164722222222221e-13,5.165986111111111e-13
391,-4.480046029659863e-09,-2.384664772796112e-09,5.409666666666667e-13,5.410694444444445e-13
392,3.0407176799974997e-09,-4.167209428364444e-09,5.704916666666667e-13,5.705791666666666e-13
393,5.909009902908609e-09,8.079541965783472e-09,5.990097222222225e-13,5.991111111111111e-13
394,-8.842111801820417e-10,1.6698661472474998e-09,6.321180555555554e-13,6.322263888888889e-13
395,-3.325564014645694e-10,3.1704851893654174e-09,6.650375e-13,6.65086111111111e-13
396,8.36226415802264e-10,-3.403807608502084e-09,7.024125000000001e-13,7.024569444444443e-13
397,-6.4451841955002805e-09,-3.6799823532880545e-10,7.403791666666664e-13,7.403861111111112e-13
398,2.8809752907406944e-09,-1.0372251807658332e-09,7.826347222222222e-13,7.827625e-13
399,1.6655873357655553e-09,-2.417705398838334e-09,8.261541666666667e-13,8.262472222222221e-13
400,-8.362536215544032e-10,-1.953049252871667e-09,8.745986111111116e-13,8.746819444444444e-13
401,-8.8663081405225e-09,1.349252545020833e-09,9.241569444444444e-13,9.241958333333334e-13
402,1.3220172348822214e-09,-1.4297780934288888e-09,9.793555555555553e-13,9.793541666666667e-13
403,-9.019045085461389e-10,1.2034050307311113e-09,1.0355666666666666e-12,1.0354888888888886e-12
404,-5.068601139041529e-09,6.82140226689764e-11,1.0507944444444443e-12,1.0507125e-12
405,-3.875491224497499e-09,-2.4343245351245825e-09,1.1037722222222228e-12,1.1033791666666667e-12
406,1.5258469700866668e-09,2.410761798413333e-08,6.634527777777777e-13,6.642486111111112e-13
407,6.725582783146108e-08,7.486599438508334e-08,8.173999999999997e-13,8.163472222222223e-13
408,-1.1798146389970834e-07,-9.691938747499171e-08,5.236763888888887e-13,5.249416666666667e-13
409,8.26175971580111e-09,-3.0499141904737496e-09,4.103319444444444e-13,4.1074166666666664e-13
410,4.658236728070695e-09,-8.98259528580875e-08,4.2265416666666667e-13,4.2318611111111116e-13
411,-1.9053602877362502e-08,3.572552085634027e-08,3.114694444444445e-13,3.1169166666666673e-13
412,3.011662183686527e-09,-7.323190429798192e-09,3.4229444444444437e-13,3.4287777777777784e-13
413,3.7626353357458345e-08,-3.935012595287362e-09,2.8500694444444445e-13,2.851375000000001e-13
414,5.965544792950834e-08,5.072191457785555e-09,2.947097222222222e-13,2.9506388888888894e-13
415,-8.063349279424583e-09,-8.654123361245416e-09,2.746208333333333e-13,2.7476944444444436e-13
416,2.497363281720973e-08,-4.387181138804166e-09,2.686347222222222e-13,2.6891944444444444e-13
417,6.792880997718472e-09,7.466220535883473e-09,2.691347222222221e-13,2.692986111111111e-13
418,5.642085172498613e-09,-8.743498240789718e-09,2.5621249999999995e-13,2.563944444444444e-13
419,-2.1226963312668055e-08,-7.068065311664861e-10,2.6648055555555543e-13,2.665888888888888e-13
420,-6.610235559176389e-09,2.5209380541934727e-09,2.514555555555556e-13,2.5158472222222216e-13
421,1.7464450038938887e-08,4.74748665763736e-09,2.6734861111111117e-13,2.674805555555556e-13
422,-6.8877148925686105e-09,-1.9144184631286108e-09,2.532208333333333e-13,2.5328888888888884e-13
423,-6.064316667512083e-09,4.9161035059479165e-09,2.6984444444444446e-13,2.700500000000001e-13
424,9.593295828942363e-09,-6.6224306196934735e-09,2.5935138888888885e-13,2.5946527777777777e-13
425,-1.5866851402463889e-09,4.448887946837779e-09,2.7687777777777767e-13,2.770013888888888e-13
426,-1.1131388778987502e-08,-6.9053338836055534e-09,2.691513888888889e-13,2.6926666666666673e-13
427,-2.5862534780087505e-09,5.6526866014683345e-09,2.869166666666667e-13,2.8710416666666666e-13
428,-3.590025683357777e-09,-3.1499110555515286e-09,2.8244166666666657e-13,2.8253055555555555e-13
429,2.3928492038144448e-09,3.813336085245419e-09,3.002638888888889e-13,3.004513888888889e-13
430,-1.5079289366936106e-09,-1.342018597050277e-09,2.9878611111111105e-13,2.989027777777778e-13
431,1.0467126445456945e-09,4.453007785785417e-09,3.170958333333334e-13,3.1731249999999997e-13
432,-3.736595259455e-09,7.386397501653058e-10,3.186305555555554e-13,3.1878194444444437e-13
433,2.126011001382222e-09,-6.911571377666112e-09,3.3729722222222224e-13,3.375000000000001e-13
434,-3.2065168966156944e-09,2.3405947253384727e-09,3.4199861111111106e-13,3.4212499999999997e-13
435,4.196014395285972e-09,6.7689033124970834e-09,3.615486111111112e-13,3.617694444444444e-13
436,7.102881928094028e-09,8.56739264790847e-09,3.692555555555555e-13,3.6941111111111107e-13
437,2.0713895712475e-09,-1.0829808625606946e-09,3.8986944444444434e-13,3.901111111111112e-13
438,2.3688400954241666e-09,-1.0995166838631943e-09,4.007305555555556e-13,4.0082638888888896e-13
439,-2.1396210476844443e-10,1.580699777245833e-09,4.22911111111111e-13,4.2312361111111113e-13
440,-7.099711455536667e-10,2.6533952257993055e-09,4.3690416666666674e-13,4.370736111111111e-13
441,4.073432699452084e-09,-3.255501934164166e-09,4.60913888888889e-13,4.610888888888888e-13
442,-1.4464077442951389e-09,5.791904162681943e-09,4.782375e-13,4.783680555555554e-13
443,5.24660907544139e-09,9.550685074932222e-09,5.047013888888887e-13,5.048097222222222e-13
444,5.257172977657223e-10,3.4447035365465283e-09,5.256638888888887e-13,5.256263888888888e-13
445,5.495304003898751e-09,-8.731991148631525e-09,5.54863888888889e-13,5.549291666666666e-13
446,4.3173136244365265e-10,-2.4314777054949993e-09,5.796402777777775e-13,5.796874999999999e-13
447,-1.6153500224509722e-09,1.422678120544306e-09,6.120222222222225e-13,6.121833333333335e-13
448,3.243633379219306e-09,4.918747087028611e-09,6.412277777777779e-13,6.412694444444444e-13
449,2.110685762218056e-09,3.096794997315418e-09,6.775305555555558e-13,6.776625000000001e-13
450,-1.0163625478936108e-09,3.800556333068472e-09,7.115833333333333e-13,7.11629166666667e-13
451,-4.611792210908334e-09,-3.0208756420961117e-09,7.522736111111109e-13,7.52326388888889e-13
452,1.1167982786236113e-09,-6.014267173559999e-09,7.918416666666667e-13,7.918499999999999e-13
453,3.027581595989305e-09,9.460061961442917e-10,8.378611111111108e-13,8.379388888888888e-13
454,9.493412064922082e-10,3.5612591946690277e-09,8.835277777777781e-13,8.835194444444442e-13
455,2.998541456610834e-09,-2.5285628422126383e-10,9.35502777777778e-13,9.35508333333333e-13
456,-6.547389282105694e-10,2.4781433865947208e-11,9.885694444444442e-13,9.885597222222221e-13
457,-5.111781410646527e-09,2.9496207476813886e-09,1.0472527777777773e-12,1.0472999999999996e-12
458,-4.41623196444403e-09,5.817227558529303e-10,1.0663416666666665e-12,1.066523611111111e-12
459,-8.576682543988334e-10,-2.243062079443889e-09,1.123929166666667e-12,1.1240805555555555e-12
460,-1.2403265159565277e-07,1.205441050871528e-07,4.504249999999999e-13,4.5029166666666666e-13
461,1.8812948767891673e-07,-3.003299533316667e-09,7.941138888888889e-13,7.929055555555554e-13
462,4.059079214393473e-08,-9.171196193185e-08,5.553541666666666e-13,5.55190277777778e-13
463,-6.309478286226111e-09,2.4548756444905556e-08,4.3909305555555557e-13,4.3872916666666663e-13
464,-2.588881642640972e-08,1.6936879970318053e-08,4.410444444444445e-13,4.4075000000000007e-13
465,-1.0056138594686114e-08,-9.85481114501208e-09,3.3856805555555555e-13,3.3847916666666663e-13
466,-3.494393807932638e-08,-1.5446760622045838e-08,3.411972222222222e-13,3.410472222222222e-13
467,-3.209132112736667e-08,2.2175151346175e-08,2.999444444444444e-13,3.0006111111111117e-13
468,-2.120765920083889e-08,5.409310623633334e-09,2.846013888888888e-13,2.846625e-13
469,3.8996544799430545e-08,3.635203216086944e-09,2.8152500000000006e-13,2.815180555555556e-13
470,3.0497649028331945e-08,4.344737836648193e-09,2.587097222222223e-13,2.5869583333333325e-13
471,2.988588944027639e-08,-9.992847549344581e-09,2.7269444444444434e-13,2.726208333333333e-13
472,5.093533584335416e-09,2.154238014676805e-09,2.5138888888888897e-13,2.513722222222223e-13
473,-1.7233210744280552e-08,2.148137914788056e-09,2.7002916666666665e-13,2.698736111111111e-13
474,-2.3499703132623618e-08,3.815204771085972e-09,2.5405416666666666e-13,2.540236111111111e-13
475,7.357797066301529e-09,1.8147549833048606e-10,2.7149305555555546e-13,2.713402777777778e-13
476,1.540649933605833e-08,-3.6091053260070845e-09,2.614027777777778e-13,2.6138194444444443e-13
477,2.081216910881667e-09,1.8233239796018054e-10,2.771416666666668e-13,2.771111111111111e-13
478,3.471573177099306e-09,1.7804580823265278e-09,2.729305555555555e-13,2.7294722222222226e-13
479,-8.03780020245333e-09,-8.764025655086946e-09,2.8704999999999997e-13,2.869861111111111e-13
480,-3.068204416684861e-09,-1.757388736899722e-09,2.8701111111111114e-13,2.869722222222222e-13
481,-1.957818599457917e-08,9.578953100014445e-09,3.0032499999999993e-13,3.0030416666666674e-13
482,4.655936600075e-09,3.2709701771369446e-09,3.0439027777777785e-13,3.043180555555555e-13
483,-3.133083406491389e-09,2.1396288864140275e-09,3.1694583333333343e-13,3.1692916666666673e-13
484,1.3439667651390283e-08,7.283951757534305e-09,3.245166666666667e-13,3.2448194444444434e-13
485,-4.001043188202361e-09,1.5083399193131947e-08,3.366819444444445e-13,3.367180555555556e-13
486,-7.515878755620415e-09,6.165369998532221e-09,3.4721111111111107e-13,3.472250000000001e-13
487,1.5027662657604166e-09,9.658077439484166e-09,3.6014722222222224e-13,3.601930555555556e-13
488,6.232488983618194e-09,-4.552782889871945e-09,3.7354583333333346e-13,3.735472222222221e-13
489,-3.3276492000573608e-09,-3.686184419664444e-09,3.874680555555555e-13,3.875027777777778e-13
490,3.903697719244584e-09,6.16276981866111e-09,4.034152777777777e-13,4.034097222222222e-13
491,2.7759587209809736e-10,1.260616325906111e-08,4.1897222222222214e-13,4.19023611111111e-13
492,6.1120355848199985e-09,4.645718709777917e-09,4.376458333333335e-13,4.376625e-13
493,-1.6070199525881945e-09,-4.545737148316946e-09,4.551152777777777e-13,4.551902777777778e-13
494,7.720806931285278e-10,8.185662455256527e-10,4.765458333333333e-13,4.765680555555557e-13
495,-5.628679442346666e-10,-3.640489726242499e-10,4.964972222222224e-13,4.96525e-13
496,-4.602848156622224e-09,-1.2565070472284726e-09,5.208597222222222e-13,5.207847222222222e-13
497,-2.0181934129018064e-09,9.590145414963192e-10,5.436083333333334e-13,5.436541666666667e-13
498,-1.9253486592411117e-11,4.288584076877637e-09,5.713722222222221e-13,5.713499999999999e-13
499,6.45084077748764e-09,-6.760347356395554e-10,5.975222222222221e-13,5.974388888888887e-13
500,1.044246695069028e-09,3.985457307220275e-09,6.290347222222223e-13,6.288680555555556e-13
501,2.561248674444305e-10,3.115166290402778e-09,6.588611111111112e-13,6.587736111111109e-13
502,-3.7224061011218072e-09,-2.2840232892645842e-10,6.945569444444447e-13,6.942944444444445e-13
503,1.4676505770279164e-09,3.800141697022638e-09,7.289083333333335e-13,7.287388888888888e-13
504,1.5186739854287498e-09,-1.9437179218429164e-09,7.69413888888889e-13,7.690847222222223e-13
505,1.8645397437372226e-09,7.289807733183194e-12,8.088138888888888e-13,8.085375e-13
506,3.685201555381527e-09,-3.450243627769306e-09,8.546569444444443e-13,8.542222222222221e-13
507,-3.740210841540972e-09,8.614581162634861e-10,9.005013888888889e-13,9.00198611111111e-13
508,-3.768238423970279e-09,-5.443813309825831e-09,9.522472222222222e-13,9.518902777777778e-13
509,3.925540761756527e-09,8.99921441937111e-09,1.005990277777778e-12,1.0056597222222223e-12
510,4.117493795843471e-09,3.11783007505875e-09,1.0647819444444443e-12,1.064358333333333e-12
511,3.6663568494781954e-09,6.043708075559584e-10,1.0972805555555553e-12,1.0968555555555551e-12
512,3.179342206907361e-09,-2.2436286297361107e-09,1.1553069444444443e-12,1.154645833333333e-12
513,-4.755732568533059e-08,9.687683355869167e-08,5.924513888888884e-13,5.924999999999999e-13
514,1.2538394598158333e-07,-3.794326922335556e-08,8.382416666666667e-13,8.365208333333334e-13
515,-3.1073771355913895e-08,4.206717486418192e-08,6.001736111111112e-13,6.001833333333333e-13
516,4.191104409018055e-08,2.4963254520094444e-08,4.416291666666667e-13,4.414000000000002e-13
517,2.4767110728588887e-08,4.588815791058332e-08,4.958444444444444e-13,4.954374999999999e-13
518,3.195285634635695e-08,2.846623575504723e-08,3.5488472222222224e-13,3.547388888888889e-13
519,1.3299504744816665e-08,3.7991759225743055e-08,3.931583333333333e-13,3.930902777777777e-13
520,-2.2413596518037504e-08,-3.96680559069389e-08,3.3444861111111115e-13,3.3434027777777784e-13
521,3.4779613718348615e-09,-2.7643826795418065e-08,3.2968194444444445e-13,3.297986111111112e-13
522,-1.9569495429918048e-08,3.613115508273473e-08,3.237527777777778e-13,3.237069444444444e-13
523,3.2891650520661113e-09,7.238634456864724e-09,2.984208333333334e-13,2.98573611111111e-13
524,1.7186618628381948e-08,-7.012613794315139e-09,3.176791666666666e-13,3.177041666666666e-13
525,1.585469985879306e-08,9.07873843142e-09,2.8731805555555564e-13,2.8751111111111103e-13
526,6.6818174691377785e-09,8.377464850179587e-09,3.1159861111111105e-13,3.115583333333333e-13
527,1.8178799772316666e-09,-1.2849860031173603e-08,2.8724583333333326e-13,2.8733749999999994e-13
528,-1.1575508009695836e-08,-1.7836233817216666e-08,3.1109166666666666e-13,3.110944444444445e-13
529,-3.037427076513333e-08,2.295293002054861e-08,2.930125000000001e-13,2.930833333333333e-13
530,-1.3095593117545837e-08,7.126372952471669e-10,3.148013888888888e-13,3.1475277777777785e-13
531,3.0656150706912506e-09,1.126933606154167e-08,3.0376805555555554e-13,3.03763888888889e-13
532,9.281383801238057e-09,-1.2695740008708332e-08,3.204458333333333e-13,3.203611111111111e-13
533,7.552930377424445e-11,2.6929141835527775e-09,3.179361111111111e-13,3.178777777777778e-13
534,-8.021748641328749e-09,-1.1709002272011113e-08,3.314986111111111e-13,3.3136666666666674e-13
535,9.053441783545278e-10,5.848574908485557e-09,3.3534444444444443e-13,3.352861111111111e-13
536,5.477630273203194e-09,-1.4847352936211112e-09,3.466194444444444e-13,3.464750000000001e-13
537,5.241039539580137e-09,1.098690234240278e-08,3.5573611111111103e-13,3.555722222222222e-13
538,2.2642165889844437e-11,-2.175902184742639e-10,3.658583333333334e-13,3.6567083333333346e-13
539,-1.4038147063175003e-09,-2.2298332856684728e-10,3.792013888888888e-13,3.7895833333333346e-13
540,1.6137274682873609e-09,-1.0313784957283332e-09,3.893222222222221e-13,3.891416666666667e-13
541,3.912671311169584e-09,-1.7564948747333335e-10,4.0634444444444443e-13,4.0614583333333344e-13
542,3.729436435290417e-09,-3.0542278825788884e-09,4.170763888888888e-13,4.168208333333333e-13
543,7.283219351400415e-09,5.271842824968055e-09,4.37663888888889e-13,4.3733888888888895e-13
544,-3.0888837275704163e-09,9.335399227582082e-10,4.4985833333333324e-13,4.4959305555555563e-13
545,-1.6776980281134726e-09,4.814553008070556e-09,4.734333333333334e-13,4.731374999999999e-13
546,-6.89338043087639e-10,1.6245317200426385e-09,4.878027777777777e-13,4.874291666666668e-13
547,-1.4323023188065282e-09,-6.170173374556807e-09,5.143513888888886e-13,5.139847222222224e-13
548,-6.790695377442085e-10,-6.194799151355695e-09,5.314694444444446e-13,5.311208333333333e-13
549,8.357498703542499e-09,-6.465718399450279e-09,5.609597222222222e-13,5.605472222222224e-13
550,8.548020711218609e-09,5.203121051029028e-09,5.815472222222224e-13,5.811569444444443e-13
551,-8.540873258555692e-10,3.2166096844868067e-09,6.141694444444446e-13,6.137236111111111e-13
552,-1.4903627944681952e-09,3.831614218156529e-09,6.388236111111109e-13,6.384319444444445e-13
553,7.477799979205556e-11,5.311674064431526e-09,6.750458333333332e-13,6.74586111111111e-13
554,-2.257066435555555e-09,2.6636969009477774e-09,7.043527777777777e-13,7.039388888888889e-13
555,9.956674733277359e-10,-3.2361783489072226e-09,7.444736111111112e-13,7.439847222222222e-13
556,-2.718310721416389e-09,-4.4909169577254164e-09,7.790249999999998e-13,7.786027777777778e-13
557,2.8957026242663895e-09,-2.8681737046149986e-09,8.237847222222225e-13,8.233069444444445e-13
558,2.455607396378195e-09,7.071033313112361e-09,8.643791666666668e-13,8.639388888888893e-13
559,3.7133621065441666e-09,1.8559689857637498e-09,9.144180555555554e-13,9.140555555555553e-13
560,3.7137241731836114e-09,1.0530789672831944e-09,9.620124999999997e-13,9.615291666666664e-13
561,2.17027184544625e-09,-4.34979840041014e-09,1.0197180555555551e-12,1.019216666666667e-12
562,-4.189115958527221e-09,-6.296785425871113e-09,1.074465277777778e-12,1.0740611111111113e-12
563,-2.063175011114583e-10,-1.1794640103406945e-09,1.1168069444444444e-12,1.1164000000000002e-12
564,9.933495002047917e-10,3.347752637674861e-09,1.1680208333333331e-12,1.1679749999999998e-12
565,1.004233138926528e-07,-2.386263212764167e-08,4.864361111111111e-13,4.860916666666668e-13
566,-5.22395354554389e-08,-1.841964125481945e-08,7.612083333333336e-13,7.616013888888891e-13
567,-6.200902921855414e-09,3.0936604263311124e-08,6.192097222222225e-13,6.191916666666667e-13
568,4.110927377844167e-08,-3.684046356963057e-08,4.5044444444444447e-13,4.5027638888888877e-13
569,3.8798128673112495e-08,-1.2943789578268054e-09,5.238361111111109e-13,5.231874999999999e-13
570,1.0264575536259723e-08,1.4692923632552773e-08,3.865083333333334e-13,3.863263888888889e-13
571,-1.1806672244188894e-08,1.1537188432836112e-08,4.0905972222222226e-13,4.087847222222222e-13
572,-3.79461342005111e-09,1.8377971496779157e-08,3.564902777777777e-13,3.5635555555555554e-13
573,5.2159041908120825e-09,-4.240523510753333e-09,3.346319444444446e-13,3.3447500000000005e-13
574,-3.3879003861983336e-08,-7.578711406374861e-09,3.3391249999999997e-13,3.338777777777777e-13
575,-3.229532624493334e-08,-4.789405058690002e-09,3.005597222222222e-13,3.0040972222222206e-13
576,-1.1400736568759724e-08,-1.138052004502361e-09,3.182347222222222e-13,3.181791666666666e-13
577,5.625733185863473e-09,2.2351637093308333e-08,2.901652777777779e-13,2.900986111111112e-13
578,1.6859564231784726e-08,-2.268250009830279e-09,3.1038888888888897e-13,3.104375e-13
579,1.0972028065886107e-08,2.125748041155833e-08,2.9469861111111125e-13,2.9475972222222223e-13
580,8.99398868470611e-09,-4.4152352635902796e-09,3.111402777777777e-13,3.1125138888888886e-13
581,-1.496977442909722e-08,-5.661960373447361e-09,3.0754861111111094e-13,3.076680555555556e-13
582,-1.3513480543384726e-08,1.2687688864188884e-09,3.167097222222223e-13,3.168597222222222e-13
583,-1.0627587096308333e-08,7.967284031011389e-09,3.2381250000000004e-13,3.239208333333333e-13
584,1.3758848979312498e-08,5.531665708542636e-11,3.2795416666666673e-13,3.281083333333333e-13
585,4.888327976485835e-09,-4.957184666028611e-09,3.4266805555555555e-13,3.429138888888889e-13
586,4.370139082449026e-09,-4.892483387747638e-09,3.440194444444446e-13,3.442402777777778e-13
587,-1.4167680476801385e-09,-4.991168893985e-09,3.639236111111111e-13,3.6406527777777784e-13
588,-1.606479259325417e-09,1.1452078602434721e-09,3.6472361111111094e-13,3.647430555555556e-13
589,-9.527372496103054e-09,1.8109183225513887e-09,3.886930555555556e-13,3.887749999999999e-13
590,-2.2872988337868057e-09,1.0800724163227779e-08,3.89311111111111e-13,3.893958333333333e-13
591,2.134907406307639e-09,6.399273908805137e-09,4.1621944444444443e-13,4.162208333333334e-13
592,4.695983713258612e-09,2.1108863601859724e-09,4.174402777777778e-13,4.1739722222222227e-13
593,-2.7855507317925e-09,-5.569428202740694e-09,4.46613888888889e-13,4.4647499999999997e-13
594,2.6488729340872216e-09,6.749090709361252e-10,4.501541666666666e-13,4.49963888888889e-13
